"","cv","val","cv.p","val.p","model","KLD.pr","KLD.pr2","KLD.roc","KS.pr","KS.pr2","KS.roc","KSp.pr","KSp.pr2","KSp.roc","area.pr","area.roc","dist.pr.mean","dist.pr.max","dist.roc.mean","fileIdx"
"1220",3,5,0.5,1,1,0.129427591958007,0.127824430320984,0.336428782136652,0.6,0.6,0.433333333333333,2.36648847266041e-05,2.36648847266041e-05,0.00715326632065483,0.0387052516888042,0.00797905054138869,-0.109536042577309,0.138080495356037,-Inf,"44"
"12110",3,5,0.5,1,2,0.0716924632197956,0.0729121429798569,0.0456885292691183,0.7,0.7,0.233333333333333,2.50001183199622e-07,2.50001183199622e-07,0.387651105343026,0.03948411941796,0.00807866662250567,-0.114320738227184,0.17843137254902,-Inf,"44"
"1229",3,5,0.5,1,3,0.0754201785815222,0.0772632528694288,0.113572534257959,0.566666666666667,0.566666666666667,0.2,8.73780359132992e-05,8.73780359132992e-05,0.594070629775938,0.0393846590285639,0.00817954984102502,-0.109285120632782,0.187045604758757,-Inf,"44"
"1319",4,1,0.75,0,1,0.0506023767423015,0.0540877069365685,0.0247461154506826,0.870967741935484,0.870967741935484,0.612903225806452,2.39708253246818e-12,2.39708253246818e-12,9.28243029418852e-06,0.0377674377255113,0.00918464185478048,0.256666459008522,0.293457180769623,-Inf,"44"
"13110",4,1,0.75,0,2,0.315987981172406,0.306652620447202,1.01594895645303,0.903225806451613,0.903225806451613,0.387096774193548,1.62536650805123e-13,1.62536650805123e-13,0.0184006087569553,0.029091110145079,0.00817394782783955,0.263672625753945,0.336960069633337,-Inf,"44"
"1329",4,1,0.75,0,3,0.0955619001048728,0.0905525709319289,0.115137957515924,0.903225806451613,0.903225806451613,0.387096774193548,1.62536650805123e-13,1.62536650805123e-13,0.0184006087569553,0.0248271210560309,0.00791058023746616,0.265033591857175,0.395568128241396,-Inf,"44"
"1419",4,2,0.75,0.25,1,0.130745782001186,0.128054263468635,0.124728290704212,0.709677419354839,0.709677419354839,0.483870967741935,8.71738519148124e-08,8.71738519148124e-08,0.00117458444883223,0.0242820780528288,0.00789008020144342,0.139953290398847,0.177866103589616,-Inf,"44"
"14110",4,2,0.75,0.25,2,0.180983113118572,0.183314026001798,0.0402045753754518,0.774193548387097,0.774193548387097,0.193548387096774,2.11330508648189e-09,2.11330508648189e-09,0.615053935325554,0.022332734444807,0.00765771706762052,0.143362605572652,0.22136899245333,-Inf,"44"
"1429",4,2,0.75,0.25,3,0.0918144171500991,0.0907183394216466,0.129426519338374,0.580645161290323,0.580645161290323,0.32258064516129,3.57016549794587e-05,3.57016549794587e-05,0.079120442640878,0.0208893377583516,0.00770961099277553,0.145806929198127,0.279977051061388,-Inf,"44"
"1519",4,3,0.75,0.5,1,0.0326888040432316,0.0331565129477603,0.0303793920135954,0.258064516129032,0.258064516129032,0.258064516129032,0.256045020765444,0.256045020765444,0.256045020765444,0.0208936713099869,0.00810707007497097,0.0373200089565128,0.0697938144329897,-Inf,"44"
"15110",4,3,0.75,0.5,2,0.26365879599371,0.258893601934698,0.104154448768574,0.387096774193548,0.387096774193548,0.129032258064516,0.0184006087569553,0.0184006087569553,0.963429714888691,0.0202778358003035,0.00829508721769012,0.0407989292821852,0.113296703296703,-Inf,"44"
"1529",4,3,0.75,0.5,3,0.0274224457221973,0.027065242141011,0.0807084492609594,0.354838709677419,0.354838709677419,0.225806451612903,0.0395612261972091,0.0395612261972091,0.413545100119474,0.0200554440357536,0.00824046481614391,0.0447990205007208,0.171904761904762,-Inf,"44"
"1619",4,5,0.75,1,1,0.137035805171806,0.138262086409283,0.0391618485087737,0.612903225806452,0.612903225806452,0.225806451612903,9.28243029418852e-06,9.28243029418852e-06,0.413545100119474,0.0206098082018363,0.00842926377843898,-0.0738575560247093,0.0982608695652175,-Inf,"44"
"16110",4,5,0.75,1,2,0.185750320024037,0.184468225197554,0.125690158014804,0.548387096774194,0.548387096774194,0.258064516129032,0.00012495579242866,0.00012495579242866,0.256045020765444,0.0205646069742878,0.00793820972281514,-0.0722577710700124,0.122808988764045,-Inf,"44"
"1629",4,5,0.75,1,3,0.0908406665644045,0.0939500865532363,0.0905039897789039,0.258064516129032,0.258064516129032,0.161290322580645,0.256045020765444,0.256045020765444,0.823453517185134,0.0207531315068488,0.00837468511107958,-0.0714566490365782,0.165180722891566,-Inf,"44"
"1719",5,1,1,0,1,0.0306230125170995,0.0294293878362183,0.0877126006444811,1,1,0.206896551724138,0,0,0.57217743929098,0.0183066011294921,0.00899252347262731,0.338383278809634,0.363378684807256,-Inf,"44"
"17110",5,1,1,0,2,0.171539317038785,0.171922328364631,0.0255258849575204,1,1,0.517241379310345,0,0,0.000674683263012898,0.0166882916679968,0.00826321309289407,0.333665711079404,0.378472222222222,-Inf,"44"
"1729",5,1,1,0,3,0.0554346712329874,0.0523332260212912,0.0382394108043448,1,1,0.310344827586207,0,0,0.122859576794328,0.0160452936707588,0.00846519410962975,0.339571733595905,0.410628019323671,-Inf,"44"
"1819",5,2,1,0.25,1,0.00534738382831115,0.00534469299237198,0.0143010759615985,0.96551724137931,0.96551724137931,0.344827586206897,3.77475828372553e-15,3.77475828372553e-15,0.063011969776362,0.0156010730225979,0.00854549343659921,0.214930525969261,0.235853432282004,-Inf,"44"
"18110",5,2,1,0.25,2,0.00836966843489943,0.00845210951987141,0.0243987348457393,0.862068965517241,0.862068965517241,0.379310344827586,2.82210921298542e-11,2.82210921298542e-11,0.029931002103603,0.0152061464692071,0.00828336524408309,0.210874046957255,0.25094696969697,-Inf,"44"
"1829",5,2,1,0.25,3,0.221164358520785,0.219579799046959,0.23524824228395,0.896551724137931,0.896551724137931,0.172413793103448,2.05213623871714e-12,2.05213623871714e-12,0.79122779675525,0.015396861473017,0.00831516189746514,0.21712780837622,0.283102766798419,-Inf,"44"
"1919",5,3,1,0.5,1,0.129989212449426,0.126481880538965,0.00577511212874175,0.793103448275862,0.793103448275862,0.172413793103448,2.69232014460385e-09,2.69232014460385e-09,0.79122779675525,0.0153732176433676,0.00863948144122009,0.111628161482195,0.134013605442177,-Inf,"44"
"19110",5,3,1,0.5,2,0.0597717402622443,0.0597413433285405,0.170496011130667,0.689655172413793,0.689655172413793,0.344827586206897,7.08336685528721e-07,7.08336685528721e-07,0.063011969776362,0.0153140250445727,0.00856334467789546,0.114666893731577,0.149107142857143,-Inf,"44"
"1929",5,3,1,0.5,3,0.0168326902311191,0.0175267720812824,0.0311370028604937,0.620689655172414,0.586206896551724,0.206896551724138,1.51455262249467e-05,5.9319977714134e-05,0.57217743929098,0.0156811658499875,0.00866716928878916,0.111560162243353,0.181262939958592,-Inf,"44"
"2019",5,4,1,0.75,1,0.0368291914512207,0.034029225332664,0.0525893109973275,0.689655172413793,0.689655172413793,0.172413793103448,7.08336685528721e-07,7.08336685528721e-07,0.79122779675525,0.0156857840056291,0.00904025943224417,0.073331820238047,0.0948601662887377,-Inf,"44"
"20110",5,4,1,0.75,2,0.0644687175102829,0.0632827476469047,0.0766047091078255,0.310344827586207,0.310344827586207,0.344827586206897,0.122859576794328,0.122859576794328,0.063011969776362,0.0157598312969674,0.0087066787024933,0.0742403280587669,0.109953703703704,-Inf,"44"
"2029",5,4,1,0.75,3,0.0419369849814249,0.0410022741370913,0.0463953793373156,0.379310344827586,0.379310344827586,0.137931034482759,0.029931002103603,0.029931002103603,0.951436959555977,0.0162188468124594,0.00853236193878391,0.0731792682164683,0.142109500805153,-Inf,"44"
"160",1,2,0,0.25,1,0.176956292217384,0.192237975748887,0.0276583238845125,0.392857142857143,0.392857142857143,0.464285714285714,0.0256246477700698,0.0256246477700698,0.00424994298906101,0.0109112422274384,0.0179771640900677,-0.0713819188916954,0.137254901960784,-Inf,"45"
"230",1,2,0,0.25,2,0.114986729920209,0.114463229789499,0.0461041308023072,0.214285714285714,0.214285714285714,0.464285714285714,0.549366998032041,0.549366998032041,0.00478357492937453,0.0113781504740902,0.0209329141204503,-0.0710845309054247,0.137254901960784,-Inf,"45"
"330",1,2,0,0.25,3,0.345108847172294,0.342468786540331,0.132525643854127,0.392857142857143,0.392857142857143,0.214285714285714,0.0256246477700698,0.0256246477700698,0.549366998032041,0.0163831701321349,0.0123716384279502,-0.0743029512248463,0.143002028397566,-Inf,"45"
"2111",1,3,0,0.5,1,0.0835264682750232,0.0926913101408894,0.0246574431932172,0.75,0.75,0.785714285714286,6.06423797844258e-08,6.06423797844258e-08,8.48993320090585e-09,0.0282843384650414,0.0296205327243709,-0.221610335158435,0.273618538324421,-Inf,"45"
"2210",1,3,0,0.5,2,0.461651563652176,0.449121051753251,0.211023585924205,0.714285714285714,0.714285714285714,0.571428571428571,3.71434575985319e-07,3.71434575985319e-07,0.000146007555135053,0.0399974773272358,0.0337693501060243,-0.224689717194051,0.280112044817927,-Inf,"45"
"2310",1,3,0,0.5,3,0.109750154638788,0.113267153114151,0.0739960089307127,0.964285714285714,0.964285714285714,0.214285714285714,1.47659662275146e-14,1.47659662275146e-14,0.549366998032041,0.0559612925995804,0.0261922995346231,-0.226110024758838,0.34512007050011,-Inf,"45"
"3111",1,4,0,0.75,1,0.344705634425007,0.368644851720824,0.0502097390601119,0.821428571428571,0.821428571428571,0.821428571428571,9.98815474773096e-10,9.98815474773096e-10,9.98815474773096e-10,0.0586359220814601,0.0381850924780068,-0.219025456620159,0.251116288099398,-Inf,"45"
"3210",1,4,0,0.75,2,0.202409256759421,0.199531711917007,0.241625913474677,0.785714285714286,0.785714285714286,0.464285714285714,8.48993320090585e-09,8.48993320090585e-09,0.00424994298906101,0.0626921958527897,0.0380642702616633,-0.224380699429308,0.296829370045891,-Inf,"45"
"3310",1,4,0,0.75,3,0.233876886082445,0.231022762390567,0.114370120466773,0.964285714285714,0.964285714285714,0.428571428571429,1.47659662275146e-14,1.47659662275146e-14,0.0108904788144613,0.0726742986885292,0.0310578757274297,-0.223400103613359,0.283088235294118,-Inf,"45"
"420",1,5,0,1,1,0.218802118590767,0.22658047092136,0.0708551056472784,0.928571428571428,0.928571428571428,0.928571428571428,4.02677891031544e-13,4.02677891031544e-13,6.54516441045416e-11,0.0779853905153985,0.0382200794267002,-0.318800140626465,0.346345811051693,-Inf,"45"
"4111",1,5,0,1,2,0.0642507275074212,0.0646080853530653,0.0198866147735602,0.928571428571428,0.928571428571428,0.5,4.02677891031544e-13,4.02677891031544e-13,0.00151783678195128,0.0867380669428104,0.0370650434376813,-0.323554766593127,0.366226864577607,-Inf,"45"
"4210",1,5,0,1,3,0.0814469428622294,0.0814332667568484,0.0666127473618871,1,1,0.357142857142857,4.44089209850063e-16,4.44089209850063e-16,0.0555197171287634,0.0987967564508621,0.0346646122292907,-0.326387156746739,0.394536455358843,-Inf,"45"
"520",2,1,0.25,0,1,0.136316702018591,0.133938728899759,0.0454051606660185,0.214285714285714,0.214285714285714,0.535714285714286,0.549366998032041,0.549366998032041,0.000494179417379392,0.135112697513345,0.0228055932768282,0.0692003755942935,0.110373181530677,-Inf,"45"
"5111",2,1,0.25,0,2,0.0769916218270455,0.0761376499010625,0.0537785447366171,0.285714285714286,0.285714285714286,0.321428571428571,0.20527832022526,0.20527832022526,0.111030866499989,0.138460887539845,0.0185503982864555,0.0655777604570478,0.105340008343763,-Inf,"45"
"5210",2,1,0.25,0,3,0.0254203165866816,0.0241068777253704,0.0551459013973572,0.428571428571429,0.428571428571429,0.178571428571429,0.0108904788144613,0.0108904788144613,0.773166661079054,0.126647898813666,0.018175666311343,0.0762386511053109,0.137254901960784,-Inf,"45"
"620",2,3,0.25,0.5,1,0.0761460806161519,0.0772385298472103,0.0251967568194492,0.678571428571428,0.678571428571428,0.464285714285714,1.98098440518102e-06,1.98098440518102e-06,0.00424994298906101,0.141656170421017,0.0186553432081354,-0.148382023636309,0.181650485436893,-Inf,"45"
"6111",2,3,0.25,0.5,2,0.16864714014454,0.167917714562489,0.0945666786749338,0.535714285714286,0.535714285714286,0.321428571428571,0.000494179417379392,0.000494179417379392,0.111030866499989,0.139887550115703,0.0165213378214505,-0.156341622917333,0.229574468085106,-Inf,"45"
"6210",2,3,0.25,0.5,3,0.0392175761211591,0.0385040735899632,0.060431576385343,0.571428571428571,0.571428571428571,0.178571428571429,0.000146007555135053,0.000146007555135053,0.773166661079054,0.136790700056837,0.0164938886557843,-0.146411558258687,0.20265306122449,-Inf,"45"
"720",2,4,0.25,0.75,1,0.0209172256458571,0.0224822123372675,0.0356514924843668,0.642857142857143,0.642857142857143,0.5,9.31062670450622e-06,9.31062670450622e-06,0.00182376392972616,0.140629156402553,0.016470870748688,-0.150227983794624,0.19,-Inf,"45"
"7111",2,4,0.25,0.75,2,0.120500933599142,0.123582322285314,0.102425477151531,0.678571428571428,0.678571428571428,0.25,1.98098440518102e-06,1.98098440518102e-06,0.350638214176465,0.142319191725977,0.0155010375574804,-0.151321775240915,0.192448979591837,-Inf,"45"
"7210",2,4,0.25,0.75,3,0.0597057680485903,0.0616876713284667,0.017981629311072,0.75,0.75,0.357142857142857,6.06423797844258e-08,6.06423797844258e-08,0.0555197171287634,0.145083511111397,0.0149103928912938,-0.150140024184716,0.229574468085106,-Inf,"45"
"820",2,5,0.25,1,1,0.030342952434035,0.0306239999856886,0.0979328408729101,0.821428571428571,0.821428571428571,0.642857142857143,9.98815474773096e-10,9.98815474773096e-10,1.88635062091658e-05,0.151363141257958,0.0163562569005468,-0.248252399534714,0.279090909090909,-Inf,"45"
"8111",2,5,0.25,1,2,0.0436807879278227,0.0440364357185532,0.122450956200103,0.928571428571428,0.928571428571428,0.285714285714286,4.02677891031544e-13,4.02677891031544e-13,0.20527832022526,0.154970424851459,0.0156515385541199,-0.251498838895187,0.292222222222222,-Inf,"45"
"8210",2,5,0.25,1,3,0.110053789070997,0.112473988659772,0.14535483416303,0.928571428571428,0.928571428571428,0.25,4.02677891031544e-13,4.02677891031544e-13,0.350638214176465,0.155977598424432,0.014846238394501,-0.246770919238354,0.305849056603774,-Inf,"45"
"920",3,1,0.5,0,1,0.0453481654957558,0.0413359637000524,0.158751541521951,0.586206896551724,0.586206896551724,0.724137931034483,5.9319977714134e-05,5.9319977714134e-05,1.27500603186448e-07,0.062230750905289,0.00843513268474969,0.218459656717809,0.281155015197568,-Inf,"45"
"9111",3,1,0.5,0,2,0.0906072716790758,0.0866318798948229,0.0327934130165089,0.655172413793103,0.655172413793103,0.655172413793103,3.47084975971246e-06,3.47084975971246e-06,3.47084975971246e-06,0.0542965763487289,0.00620521567013851,0.222036301448453,0.281155015197568,-Inf,"45"
"9210",3,1,0.5,0,3,0.185460062350819,0.189092393585169,0.0392185167326397,0.827586206896552,0.827586206896552,0.344827586206897,3.04790637173369e-10,3.04790637173369e-10,0.063011969776362,0.0417187787540025,0.00659593579181862,0.220991244142769,0.274436090225564,-Inf,"45"
"1020",3,2,0.5,0.25,1,0.0923708948879444,0.0923505638865241,0.249696160247056,0.620689655172414,0.620689655172414,0.482758620689655,1.51455262249467e-05,1.51455262249467e-05,0.00232165842420506,0.0388758942460299,0.00685434936897898,0.148221615727515,0.205308181618776,-Inf,"45"
"10111",3,2,0.5,0.25,2,0.0901341400984609,0.0889641338461685,0.247045904171029,0.551724137931034,0.551724137931034,0.310344827586207,0.000209901459603534,0.000209901459603534,0.122433670360655,0.0357627090542675,0.00651282479014244,0.150611133752647,0.205308181618776,-Inf,"45"
"10210",3,2,0.5,0.25,3,0.368606054346387,0.35928629882476,0.0332693658670954,0.793103448275862,0.793103448275862,0.241379310344828,2.69232014460385e-09,2.69232014460385e-09,0.371964475605593,0.0310933653245588,0.00617271305861739,0.1499284157231,0.198589256646772,-Inf,"45"
"1130",3,4,0.5,0.75,1,0.204987647689474,0.210919737748094,0.244726618026278,0.172413793103448,0.172413793103448,0.206896551724138,0.79122779675525,0.79122779675525,0.57217743929098,0.0304652892020015,0.00739867620851321,0.000627958080933966,0.0500625782227785,-Inf,"45"
"11112",3,4,0.5,0.75,2,0.289771395184994,0.29704991205403,0.173053484077889,0.310344827586207,0.310344827586207,0.344827586206897,0.122859576794328,0.122859576794328,0.063011969776362,0.0298864725784379,0.00758096452715887,-0.00107115281731907,0.0784313725490196,-Inf,"45"
"11211",3,4,0.5,0.75,3,0.422120001839783,0.41884020257326,0.108391364743381,0.275862068965517,0.310344827586207,0.241379310344828,0.222134834472655,0.122859576794328,0.366850508328815,0.0294426450182878,0.00712497765508633,-0.00386198332240906,0.0711053652230123,-Inf,"45"
"1230",3,5,0.5,1,1,0.0150026535689957,0.0147108484679549,0.105000107472586,0.655172413793103,0.655172413793103,0.310344827586207,3.47084975971246e-06,3.47084975971246e-06,0.122859576794328,0.031748235595773,0.00846189758997239,-0.0992945183961853,0.128745837957825,-Inf,"45"
"12111",3,5,0.5,1,2,0.18428463419096,0.178588680642093,0.789815188906358,0.689655172413793,0.689655172413793,0.206896551724138,7.08336685528721e-07,7.08336685528721e-07,0.57217743929098,0.0338749469822795,0.00829037965808989,-0.100519739742285,0.139920045688178,-Inf,"45"
"12210",3,5,0.5,1,3,0.0498109937659481,0.0504247010719076,0.0382375523139,0.482758620689655,0.482758620689655,0.137931034482759,0.00197907090483529,0.00197907090483529,0.945486059274044,0.0346071204886556,0.00760252578253216,-0.105157652649376,0.218216318785579,-Inf,"45"
"1320",4,1,0.75,0,1,0.35670369199092,0.352144027242425,0.0351010545092706,0.655172413793103,0.689655172413793,0.862068965517241,3.47084975971246e-06,7.08336685528721e-07,2.82210921298542e-11,0.0308969200399961,0.00739729483962292,0.214524570893191,0.251104565537555,-Inf,"45"
"13111",4,1,0.75,0,2,0.0362198376446709,0.0361032900219954,0.0136321943112739,0.827586206896552,0.827586206896552,0.379310344827586,3.04790637173369e-10,3.04790637173369e-10,0.0308299001597533,0.0283400121700763,0.00693692529641792,0.222407471436191,0.274436090225564,-Inf,"45"
"13210",4,1,0.75,0,3,0.222628684038647,0.222284541072074,0.0890818680829789,0.931034482758621,0.931034482758621,0.344827586206897,1.09690034832965e-13,1.09690034832965e-13,0.063011969776362,0.0258555466821981,0.00671984845837254,0.21673378304086,0.28416149068323,-Inf,"45"
"1420",4,2,0.75,0.25,1,0.0566956098105578,0.0577983201388502,0.0320893321023613,0.620689655172414,0.620689655172414,0.517241379310345,1.51455262249467e-05,1.51455262249467e-05,0.000674683263012898,0.0246116762912287,0.00694082119542333,0.146531929892094,0.175257731958763,-Inf,"45"
"14111",4,2,0.75,0.25,2,0.175370877467758,0.179490203731923,0.144181319291108,0.758620689655172,0.758620689655172,0.137931034482759,2.00000942474077e-08,2.00000942474077e-08,0.945486059274044,0.0227368082728207,0.00688738961757821,0.148692269240663,0.198589256646772,-Inf,"45"
"14210",4,2,0.75,0.25,3,0.0373259459250267,0.0367496957646555,0.123454266629318,0.827586206896552,0.827586206896552,0.275862068965517,3.04790637173369e-10,3.04790637173369e-10,0.222134834472655,0.0214066208163211,0.00627028528147484,0.144959031263249,0.208314657104437,-Inf,"45"
